JOB_RUN_ID,SCORE_NAME,MODEL_RUN_DATE,SERVICE_TYPE,EXECUTION_TYPE,USECASE,Success,DASHBOARD_URL
109,nbo_prediction_model,2021-02-26 10:43:07,Prepaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
110,nbo_prediction_model,2021-03-01 10:43:07,Prepaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
111,clv_prediction_model,2021-02-26 17:20:16,Prepaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
112,clv_prediction_model,2021-02-27 17:20:16,Prepaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
113,churn_exe_model,2021-02-27 17:19:52,Prepaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
114,churn_exe_model,2021-02-28 17:19:52,Prepaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
115,churn_exe_model,2021-02-27 17:17:10,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
116,churn_exe_model,2021-03-01 17:17:10,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
117,clv_prediction_model,2021-02-26 17:17:53,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
118,clv_prediction_model,2021-02-28 17:17:53,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
119,nbo_prediction_model,2021-02-27 17:18:43,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
120,nbo_prediction_model,2021-03-01 17:18:43,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
121,churn_28_apr,2021-04-28 11:09:52,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
122,churn_propensity,2021-05-10 09:55:41,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
123,pre_2_post_prediction2,2021-05-10 10:39:18,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
124,prepaid_to_postpaid_model,2021-05-11 04:28:05,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
125,multinomial,2021-05-20 05:56:25,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
126,regression_test,2021-05-20 05:57:12,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
127,churntest,2021-05-24 05:20:54,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
128,churn_31_may,2021-06-01 05:38:49,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
129,pre_to_post_1may,2021-06-01 12:23:04,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
130,aiops,2021-06-02 05:23:22,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
131,orange_demo,2021-06-02 10:29:30,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
132,emailtesting,2021-06-04 11:18:03,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
133,test,2021-06-04 11:41:14,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
134,churnmodelmlr,2021-06-09 09:31:10,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
135,churn_etho,2021-06-10 08:21:16,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
136,nbo_prediction_model,2021-02-26 10:43:07,Postpaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
137,nbo_prediction_model,2021-03-01 10:43:07,Postpaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
138,clv_prediction_model,2021-02-26 17:20:16,Postpaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
139,clv_prediction_model,2021-02-27 17:20:16,Postpaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
140,churn_exe_model,2021-02-27 17:19:52,Postpaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
141,churn_exe_model,2021-02-28 17:19:52,Postpaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
142,churn_exe_model,2021-02-27 17:17:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
143,churn_exe_model,2021-03-01 17:17:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
144,clv_prediction_model,2021-02-26 17:17:53,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
145,clv_prediction_model,2021-02-28 17:17:53,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
146,nbo_prediction_model,2021-02-27 17:18:43,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
147,nbo_prediction_model,2021-03-01 17:18:43,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
148,churn_28_apr,2021-04-28 11:09:52,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
149,churn_propensity,2021-05-10 09:55:41,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
150,pre_2_post_prediction2,2021-05-10 10:39:18,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
151,prepaid_to_postpaid_model,2021-05-11 04:28:05,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
152,multinomial,2021-05-20 05:56:25,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
153,regression_test,2021-05-20 05:57:12,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
154,churntest,2021-05-24 05:20:54,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
155,churn_31_may,2021-06-01 05:38:49,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
156,pre_to_post_1may,2021-06-01 12:23:04,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
157,aiops,2021-06-02 05:23:22,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
158,orange_demo,2021-06-02 10:29:30,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
159,emailtesting,2021-06-04 11:18:03,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
160,test,2021-06-04 11:41:14,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
161,churnmodelmlr,2021-06-09 09:31:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
162,churn_etho,2021-06-10 08:21:16,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
163,nbo_prediction_model,2021-02-26 10:43:07,Prepaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
164,nbo_prediction_model,2021-03-01 10:43:07,Prepaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
165,clv_prediction_model,2021-02-26 17:20:16,Prepaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
166,clv_prediction_model,2021-02-27 17:20:16,Prepaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
167,churn_exe_model,2021-02-27 17:19:52,Prepaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
168,churn_exe_model,2021-02-28 17:19:52,Prepaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
169,churn_exe_model,2021-02-27 17:17:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
170,churn_exe_model,2021-03-01 17:17:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
171,clv_prediction_model,2021-02-26 17:17:53,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
172,clv_prediction_model,2021-02-28 17:17:53,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
173,nbo_prediction_model,2021-02-27 17:18:43,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
174,nbo_prediction_model,2021-03-01 17:18:43,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
175,churn_28_apr,2021-04-28 11:09:52,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
176,churn_propensity,2021-05-10 09:55:41,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
177,pre_2_post_prediction2,2021-05-10 10:39:18,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
178,prepaid_to_postpaid_model,2021-05-11 04:28:05,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
179,multinomial,2021-05-20 05:56:25,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
180,regression_test,2021-05-20 05:57:12,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
181,churntest,2021-05-24 05:20:54,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
182,churn_31_may,2021-06-01 05:38:49,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
183,pre_to_post_1may,2021-06-01 12:23:04,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
184,aiops,2021-06-02 05:23:22,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
185,orange_demo,2021-06-02 10:29:30,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
186,emailtesting,2021-06-04 11:18:03,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
187,test,2021-06-04 11:41:14,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
188,churnmodelmlr,2021-06-09 09:31:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
189,churn_etho,2021-06-10 08:21:16,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
190,nbo_prediction_model,2021-02-26 10:43:07,Postpaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
191,nbo_prediction_model,2021-03-01 10:43:07,Postpaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
192,clv_prediction_model,2021-02-26 17:20:16,Postpaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
193,clv_prediction_model,2021-02-27 17:20:16,Postpaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
194,churn_exe_model,2021-02-27 17:19:52,Postpaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
195,churn_exe_model,2021-02-28 17:19:52,Postpaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
196,churn_exe_model,2021-02-27 17:17:10,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
197,churn_exe_model,2021-03-01 17:17:10,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
198,clv_prediction_model,2021-02-26 17:17:53,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
199,clv_prediction_model,2021-02-28 17:17:53,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
200,nbo_prediction_model,2021-02-27 17:18:43,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
201,nbo_prediction_model,2021-03-01 17:18:43,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
202,churn_28_apr,2021-04-28 11:09:52,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
203,churn_propensity,2021-05-10 09:55:41,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
204,pre_2_post_prediction2,2021-05-10 10:39:18,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
205,prepaid_to_postpaid_model,2021-05-11 04:28:05,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
206,multinomial,2021-05-20 05:56:25,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
207,regression_test,2021-05-20 05:57:12,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
